Sheet 1,,,,,,,,,
Date,SHA,SHE,CSI300,Share,Share_V,Gain_Loss,DailyGain,Market_Value,Principle,SP500,Nasdaq,FTSE100,HangSeng
06/03/2020,3034.51,11582.82,4138.51,713368.35,3.02,1251386.85,(25481.51),2151386.85,900000.00,2972.37,8575.62,6462.60,26146.67
07/03/2020,3034.51,11582.82,4138.51,713368.35,3.02,1251386.85,0.00,2151386.85,900000.00,2972.37,8575.62,6462.60,26146.67
08/03/2020,3034.51,11582.82,4138.51,713368.35,3.02,1251386.85,0.00,2151386.85,900000.00,2972.37,8575.62,6462.60,26146.67
09/03/2020,2943.29,11108.55,3997.13,713368.35,2.89,1160094.66,(91292.19),2060094.66,900000.00,2746.56,7950.68,5965.80,25040.46
10/03/2020,2996.76,11403.47,4082.73,713368.35,2.93,1188988.72,28894.06,2088988.72,900000.00,2882.23,8344.25,5960.20,25392.51
11/03/2020,2968.52,11200.05,4028.43,713368.35,2.90,1166563.04,(22425.68),2066563.04,900000.00,2741.38,7952.05,5876.50,25231.61
12/03/2020,2923.49,10941.01,3950.91,885966.12,2.83,1107014.59,(59548.45),2507014.59,1400000.00,2480.64,7201.80,5237.50,24309.07
13/03/2020,2887.43,10831.13,3895.31,885966.12,2.79,1072085.38,(34929.21),2472085.38,1400000.00,2711.02,7874.88,5366.10,24032.91
14/03/2020,2887.43,10831.13,3895.31,885966.12,2.79,1072085.38,0.00,2472085.38,1400000.00,2711.02,7874.88,5366.10,24032.91
15/03/2020,2887.43,10831.13,3895.31,885966.12,2.79,1072085.38,0.00,2472085.38,1400000.00,2711.02,7874.88,5366.10,24032.91
16/03/2020,2789.25,10253.28,3727.84,885966.12,2.68,977379.98,(94705.40),2377379.98,1400000.00,2386.13,6904.59,5151.10,23063.57
17/03/2020,2779.64,10202.75,3709.68,885966.12,2.66,957099.73,(20280.25),2357099.73,1400000.00,2529.19,7334.78,5294.90,23263.73
18/03/2020,2728.76,10029.57,3636.26,885966.12,2.60,906797.44,(50302.29),2306797.44,1400000.00,2398.10,6989.84,5080.60,22291.82
19/03/2020,2702.13,10019.86,3589.09,924372.87,2.58,883203.47,(23593.97),2383203.47,1500000.00,2409.39,7150.58,5151.60,21709.13
20/03/2020,2745.62,10150.13,3653.22,924372.87,2.65,947462.37,64258.90,2447462.37,1500000.00,2304.92,6879.52,5190.80,22805.07
21/03/2020,2745.62,10150.13,3653.22,924372.87,2.65,947462.37,0.00,2447462.37,1500000.00,2304.92,6879.52,5190.80,22805.07
22/03/2020,2745.62,10150.13,3653.22,924372.87,2.65,947462.37,0.00,2447462.37,1500000.00,2304.92,6879.52,5190.80,22805.07
23/03/2020,2660.17,9691.53,3530.31,924372.87,2.53,835827.64,(111634.73),2335827.64,1500000.00,2237.40,6860.67,4993.90,21696.13
24/03/2020,2722.44,9921.68,3625.11,924372.87,2.60,904539.83,68712.19,2404539.83,1500000.00,2447.33,7417.86,5446.00,22663.49
25/03/2020,2781.59,10241.08,3722.52,924372.87,2.68,980057.80,75517.97,2480057.80,1500000.00,2475.56,7384.30,5688.20,23527.19
26/03/2020,2764.91,10155.36,3698.05,924372.87,2.67,971975.14,(8082.66),2471975.14,1500000.00,2630.07,7797.54,5815.70,23352.34
27/03/2020,2772.20,10109.91,3710.06,924372.87,2.69,988779.61,16804.47,2488779.61,1500000.00,2541.47,7502.38,5510.30,23484.28
28/03/2020,2772.20,10109.91,3710.06,924372.87,2.69,988779.61,0.00,2488779.61,1500000.00,2541.47,7502.38,5510.30,23484.28
29/03/2020,2772.20,10109.91,3710.06,924372.87,2.69,988779.61,0.00,2488779.61,1500000.00,2541.47,7502.38,5510.30,23484.28
30/03/2020,2747.21,9904.95,3674.11,924372.87,2.65,946999.05,(41780.56),2446999.05,1500000.00,2626.65,7774.15,5563.70,23175.11
31/03/2020,2750.30,9962.30,3686.16,924372.87,2.66,958209.43,11210.38,2458209.43,1500000.00,2584.59,7700.10,5672.00,23603.48
01/04/2020,2734.52,9951.84,3675.08,924372.87,2.66,959636.35,1426.92,2459636.35,1500000.00,2470.50,7360.58,5454.60,23085.79
02/04/2020,2780.64,10179.20,3734.53,924372.87,2.69,990455.91,30819.56,2490455.91,1500000.00,2526.90,7487.31,5480.20,23280.06
03/04/2020,2763.99,10179.20,3734.53,924372.87,2.67,970266.89,(20189.02),2470266.89,1500000.00,2488.65,7373.08,5415.50,23236.11
04/04/2020,2763.99,10179.20,3734.53,924372.87,2.67,970266.89,0.00,2470266.89,1500000.00,2488.65,7373.08,5415.50,23236.11
05/04/2020,2763.99,10179.20,3734.53,924372.87,2.67,970266.89,0.00,2470266.89,1500000.00,2488.65,7373.08,5415.50,23236.11
06/04/2020,2763.99,10179.20,3734.53,924372.87,2.67,970266.89,0.00,2470266.89,1500000.00,2663.68,7913.24,5582.40,23749.12
07/04/2020,2820.76,10428.91,3798.02,924372.87,2.74,1032740.46,62473.57,2532740.46,1500000.00,2659.41,7887.26,5704.50,24253.29
08/04/2020,2815.37,10386.55,3780.34,924372.87,2.72,1016937.08,(15803.38),2516937.08,1500000.00,2749.98,8090.90,5677.70,23970.37
09/04/2020,2825.90,10463.05,3792.81,924372.87,2.75,1045691.45,28754.37,2545691.45,1500000.00,2789.82,8153.58,5842.70,24300.33
10/04/2020,2796.63,10298.41,3769.18,924372.87,2.72,1011966.15,(33725.30),2511966.15,1500000.00,2789.82,8153.58,5842.70,24300.33
11/04/2020,2796.63,10298.41,3769.18,924372.87,2.72,1011966.15,0.00,2511966.15,1500000.00,2789.82,8153.58,5842.70,24300.33
12/04/2020,2796.63,10298.41,3769.18,924372.87,2.72,1011966.15,0.00,2511966.15,1500000.00,2789.82,8153.58,5842.70,24300.33
13/04/2020,2783.05,10223.16,3753.26,924372.87,2.70,994216.74,(17749.41),2494216.74,1500000.00,2761.63,8192.42,5842.70,24300.33
14/04/2020,2827.28,10475.71,3825.70,924372.87,2.73,1026705.16,32488.42,2526705.16,1500000.00,2846.06,8515.74,5791.30,24435.40
15/04/2020,2811.17,10417.37,3797.36,924372.87,2.71,1005770.30,(20934.86),2505770.30,1500000.00,2783.36,8393.18,5597.70,24145.34
16/04/2020,2819.94,10470.79,3802.38,924372.87,2.72,1011824.02,6053.72,2511824.02,1500000.00,2799.55,8532.36,5628.40,24006.45
17/04/2020,2838.49,10527.99,3839.49,924372.87,2.75,1040667.41,28843.39,2540667.41,1500000.00,2874.56,8650.14,5787.00,24380.00
18/04/2020,2838.49,10527.99,3839.49,924372.87,2.75,1040667.41,0.00,2540667.41,1500000.00,2874.56,8650.14,5787.00,24380.00
19/04/2020,2838.49,10527.99,3839.49,924372.87,2.75,1040667.41,0.00,2540667.41,1500000.00,2874.56,8650.14,5787.00,24380.00
20/04/2020,2852.55,10621.50,3853.46,924372.87,2.74,1034059.78,(6607.63),2534059.78,1500000.00,2823.16,8560.73,5812.80,24330.02
21/04/2020,2827.01,10506.86,3808.05,924372.87,2.70,995205.65,(38854.13),2495205.65,1500000.00,2736.56,8263.23,5641.00,23793.55
22/04/2020,2843.98,10617.19,3839.38,924372.87,2.72,1009819.21,14613.56,2509819.21,1500000.00,2799.31,8495.38,5770.60,23893.36
23/04/2020,2838.50,10564.05,3829.75,924372.87,2.73,1023358.71,13539.50,2523358.71,1500000.00,2797.80,8494.75,5826.60,23977.32
24/04/2020,2807.15,10418.82,3793.12,924372.87,2.72,1017569.90,(5788.81),2517569.90,1500000.00,2836.74,8634.52,5752.20,23831.33
25/04/2020,2807.15,10418.82,3793.12,924372.87,2.72,1017569.90,0.00,2517569.90,1500000.00,2836.74,8634.52,5752.20,23831.33
26/04/2020,2807.15,10418.82,3793.12,924372.87,2.72,1017569.90,0.00,2517569.90,1500000.00,2836.74,8634.52,5752.20,23831.33
27/04/2020,2815.49,10452.17,3822.77,924372.87,2.74,1032502.33,14932.43,2532502.33,1500000.00,2878.48,8730.16,5846.80,24280.14
28/04/2020,2810.02,10501.15,3849.15,924372.87,2.71,1002270.30,(30232.03),2502270.30,1500000.00,2863.39,8607.73,5958.50,24575.96
29/04/2020,2822.44,10514.17,3867.03,924372.87,2.75,1038127.15,35856.85,2538127.15,1500000.00,2939.51,8914.71,6115.30,24643.59
30/04/2020,2860.08,10721.78,3912.58,924372.87,2.80,1090596.85,52469.70,2590596.85,1500000.00,2912.43,8889.55,5901.20,24643.59
01/05/2020,2860.08,10721.78,3912.58,924372.87,2.80,1090596.85,0.00,2590596.85,1500000.00,2830.71,8604.95,5763.10,23175.11
02/05/2020,2860.08,10721.78,3912.58,924372.87,2.80,1090596.85,0.00,2590596.85,1500000.00,2830.71,8604.95,5763.10,23175.11
03/05/2020,2860.08,10721.78,3912.58,924372.87,2.80,1090596.85,0.00,2590596.85,1500000.00,2830.71,8604.95,5763.10,23175.11
04/05/2020,2860.08,10721.78,3912.58,924372.87,2.80,1090596.85,0.00,2590596.85,1500000.00,2842.74,8710.71,5753.80,23613.80
05/05/2020,2860.08,10721.78,3912.58,924372.87,2.80,1090596.85,0.00,2590596.85,1500000.00,2868.44,8809.12,5849.40,23868.66
06/05/2020,2878.14,10883.22,3926.25,924372.87,2.79,1074736.69,(15860.16),2574736.69,1500000.00,2848.42,8854.39,5853.80,24137.48
07/05/2020,2871.52,10863.29,3924.89,924372.87,2.76,1053261.88,(21474.81),2553261.88,1500000.00,2881.19,8979.66,5936.00,23980.63
08/05/2020,2895.34,11001.58,3963.62,924372.87,2.80,1091881.83,38619.95,2591881.83,1500000.00,2929.80,9121.32,5936.00,24230.17
09/05/2020,2895.34,11001.58,3963.62,924372.87,2.80,1091881.83,0.00,2591881.83,1500000.00,2929.80,9121.32,5936.00,24230.17
10/05/2020,2895.34,11001.58,3963.62,924372.87,2.80,1091881.83,0.00,2591881.83,1500000.00,2929.80,9121.32,5936.00,24230.17
11/05/2020,2894.80,10969.28,3960.18,924372.87,2.83,1115689.46,23807.63,2615689.46,1500000.00,2930.19,9192.34,5939.70,24602.06
12/05/2020,2891.56,11015.56,3960.24,924372.87,2.81,1096979.49,(18709.97),2596979.49,1500000.00,2870.12,9002.55,5994.80,24245.68
13/05/2020,2898.05,11074.59,3968.25,924372.87,2.81,1097822.25,842.76,2597822.25,1500000.00,2820.00,8863.17,5904.10,24180.30
14/05/2020,2870.34,10962.15,3925.22,924372.87,2.79,1075158.56,(22663.69),2575158.56,1500000.00,2852.50,8943.72,5741.50,23829.74
15/05/2020,2868.46,10964.89,3912.82,924372.87,2.79,1079959.45,4800.89,2579959.45,1500000.00,2863.70,9014.56,5799.80,23797.47
16/05/2020,2868.46,10964.89,3912.82,924372.87,2.79,1079959.45,0.00,2579959.45,1500000.00,2863.70,9014.56,5799.80,23797.47
17/05/2020,2868.46,10964.89,3912.82,924372.87,2.79,1079959.45,0.00,2579959.45,1500000.00,2863.70,9014.56,5799.80,23797.47
18/05/2020,2875.42,10921.15,3922.91,924372.87,2.78,1070573.77,(9385.68),2570573.77,1500000.00,2953.91,9234.83,6048.60,23934.77
19/05/2020,2898.58,11052.85,3956.25,924372.87,2.81,1100161.45,29587.68,2600161.45,1500000.00,2922.94,9185.10,6002.20,24388.13
20/05/2020,2883.74,10948.48,3935.22,888822.28,2.81,1095505.36,(4656.09),2495505.36,1400000.00,2971.61,9375.78,6067.20,24399.95
21/05/2020,2867.92,10845.40,3913.79,888822.28,2.77,1057901.34,(37604.02),2457901.34,1400000.00,2948.51,9284.88,6015.30,24280.03
22/05/2020,2813.77,10604.97,3824.06,888822.28,2.69,994114.43,(63786.91),2394114.43,1400000.00,2955.45,9324.59,5993.30,22930.14
23/05/2020,2813.77,10604.97,3824.06,888822.28,2.69,994114.43,0.00,2394114.43,1400000.00,2955.45,9324.59,5993.30,22930.14
24/05/2020,2813.77,10604.97,3824.06,888822.28,2.69,994114.43,0.00,2394114.43,1400000.00,2955.45,9324.59,5993.30,22930.14
25/05/2020,2817.97,10592.84,3829.32,888822.28,2.67,972354.93,(21759.50),2372354.93,1400000.00,2955.45,9324.59,5993.30,22952.24
26/05/2020,2846.55,10815.43,3872.77,888822.28,2.72,1018043.26,45688.33,2418043.26,1400000.00,2991.77,9340.22,6067.80,23384.66
27/05/2020,2836.80,10682.70,3845.61,888822.28,2.72,1015835.96,(2207.30),2415835.96,1400000.00,3036.13,9412.36,6144.30,23301.36
28/05/2020,2846.22,10653.49,3856.63,888822.28,2.71,1004575.59,(11260.37),2404575.59,1400000.00,3029.73,9368.99,6218.80,23132.76
29/05/2020,2852.35,10746.08,3867.02,888822.28,2.73,1028168.10,23592.51,2428168.10,1400000.00,3044.31,9489.87,6076.60,22961.47
30/05/2020,2852.35,10746.08,3867.02,888822.28,2.73,1028168.10,0.00,2428168.10,1400000.00,3044.31,9489.87,6076.60,22961.47
31/05/2020,2852.35,10746.08,3867.02,888822.28,2.73,1028168.10,0.00,2428168.10,1400000.00,3044.31,9489.87,6076.60,22961.47
01/06/2020,2915.43,11102.15,3971.34,888822.28,2.81,1096584.59,68416.49,2496584.59,1400000.00,3055.73,9552.05,6166.40,23732.52
02/06/2020,2921.40,11112.50,3983.57,888822.28,2.86,1145036.36,48451.77,2545036.36,1400000.00,3080.82,9608.38,6220.10,23995.94
03/06/2020,2923.37,11108.36,3983.65,888822.28,2.88,1161488.46,16452.10,2561488.46,1400000.00,3122.87,9682.91,6382.40,24325.62
04/06/2020,2919.25,11139.26,3982.19,888822.28,2.89,1167040.00,5551.54,2567040.00,1400000.00,3112.35,9615.81,6341.40,24366.30
05/06/2020,2930.80,11180.60,4001.25,888822.28,2.95,1222328.86,55288.86,2622328.86,1400000.00,3193.93,9814.08,6484.30,24770.41
06/06/2020,2930.80,11180.60,4001.25,888822.28,2.95,1222328.86,0.00,2622328.86,1400000.00,3193.93,9814.08,6484.30,24770.41
07/06/2020,2930.80,11180.60,4001.25,888822.28,2.95,1222328.86,0.00,2622328.86,1400000.00,3193.93,9814.08,6484.30,24770.41
08/06/2020,2937.77,11215.76,4021.95,888822.28,2.96,1230292.32,7963.46,2630292.32,1400000.00,3232.39,9924.75,6472.60,24776.77
09/06/2020,2956.11,11284.24,4047.03,888822.28,2.96,1234446.47,4154.15,2634446.47,1400000.00,3207.18,9953.75,6335.70,25057.22
10/06/2020,2943.75,11335.86,4039.71,888822.28,2.96,1231088.45,(3358.02),2631088.45,1400000.00,3190.14,10020.35,6329.10,25049.73
11/06/2020,2920.90,11243.62,3995.88,888822.28,2.92,1199105.88,(31982.57),2599105.88,1400000.00,3002.10,9492.73,6076.70,24480.15
12/06/2020,2919.74,11251.71,4003.08,888822.28,2.91,1183688.55,(15417.33),2583688.55,1400000.00,3041.31,9588.81,6105.20,24301.38
13/06/2020,2919.74,11251.71,4003.08,888822.28,2.91,1183688.55,0.00,2583688.55,1400000.00,3041.31,9588.81,6105.20,24301.38
14/06/2020,2919.74,11251.71,4003.08,888822.28,2.91,1183688.55,0.00,2583688.55,1400000.00,3041.31,9588.81,6105.20,24301.38
15/06/2020,2890.03,11192.27,3954.99,888822.28,2.88,1163163.63,(20524.92),2563163.63,1400000.00,3066.59,9726.02,6064.70,23776.95
16/06/2020,2931.75,11398.97,4014.57,888822.28,2.96,1232643.11,69479.48,2632643.11,1400000.00,3124.74,9895.87,6242.80,24344.09
17/06/2020,2935.87,11420.84,4017.59,888822.28,2.96,1233145.97,502.86,2633145.97,1400000.00,3113.49,9910.53,6253.30,24481.41
18/06/2020,2939.32,11494.55,4044.38,888822.28,2.98,1247208.95,14062.98,2647208.95,1400000.00,3115.34,9943.05,6224.10,24464.94
19/06/2020,2967.63,11668.13,4098.71,888822.28,2.98,1251692.49,4483.54,2651692.49,1400000.00,3097.74,9946.12,6292.60,24643.89
20/06/2020,2967.63,11668.13,4098.71,888822.28,2.98,1251692.49,0.00,2651692.49,1400000.00,3097.74,9946.12,6292.60,24643.89
21/06/2020,2967.63,11668.13,4098.71,888822.28,2.98,1251692.49,0.00,2651692.49,1400000.00,3097.74,9946.12,6292.60,24643.89
22/06/2020,2965.27,11702.44,4102.05,888822.28,3.00,1263094.69,11402.20,2663094.69,1400000.00,3117.86,10056.48,6244.60,24511.34
23/06/2020,2970.62,11794.01,4121.79,888822.28,3.01,1276532.85,13438.16,2676532.85,1400000.00,3131.29,10131.37,6320.10,24907.34
24/06/2020,2979.55,11813.53,4138.99,888822.28,3.05,1309607.69,33074.84,2709607.69,1400000.00,3050.33,9909.17,6123.70,24781.58
25/06/2020,2979.55,11813.53,4138.99,888822.28,3.05,1309607.69,0.00,2709607.69,1400000.00,3083.76,10017.00,6147.10,24781.58
26/06/2020,2979.55,11813.53,4138.99,888822.28,3.05,1309607.69,0.00,2709607.69,1400000.00,3009.05,9757.22,6159.30,24549.99
27/06/2020,2979.55,11813.53,4138.99,888822.28,3.05,1309607.69,0.00,2709607.69,1400000.00,3009.05,9757.22,6159.30,24549.99
28/06/2020,2979.55,11813.53,4138.99,888822.28,3.05,1309607.69,0.00,2709607.69,1400000.00,3009.05,9757.22,6159.30,24549.99
29/06/2020,2961.52,11752.36,4109.72,888822.28,3.04,1298905.39,(10702.30),2698905.39,1400000.00,3053.24,9874.15,6225.80,24301.28
30/06/2020,2984.67,11992.35,4163.96,888822.28,3.08,1337879.89,38974.50,2737879.89,1400000.00,3100.29,10058.77,6169.70,24427.19
01/07/2020,3025.98,12112.96,4247.78,888822.28,3.10,1356031.25,18151.36,2756031.25,1400000.00,3115.86,10154.63,6158.00,24427.19
02/07/2020,3025.98,12112.96,4247.78,888822.28,3.18,1422778.68,66747.43,2822778.68,1400000.00,3130.01,10207.63,6240.40,25124.19
03/07/2020,3090.57,12269.49,4335.84,888822.28,3.19,1439698.47,16919.79,2839698.47,1400000.00,3130.01,10207.63,6157.30,25373.12
04/07/2020,3152.81,12433.26,4419.60,888822.28,3.19,1439698.47,0.00,2839698.47,1400000.00,3130.01,10207.63,6157.30,25373.12
05/07/2020,3152.81,12433.26,4419.60,888822.28,3.19,1439698.47,0.00,2839698.47,1400000.00,3130.01,10207.63,6157.30,25373.12
06/07/2020,3332.88,12941.72,4670.09,888822.28,3.31,1538983.43,99284.96,2938983.43,1400000.00,3179.72,10433.65,6285.90,26339.16
07/07/2020,3345.34,13163.98,4698.13,888822.28,3.30,1532955.93,(6027.50),2932955.93,1400000.00,3145.32,10343.89,6189.90,25975.66
08/07/2020,3403.44,13406.37,4774.00,888822.28,3.34,1570085.47,37129.54,2970085.47,1400000.00,3169.94,10492.50,6156.20,26129.18
09/07/2020,3450.59,13754.74,4840.77,888822.28,3.38,1606195.71,36110.24,3006195.71,1400000.00,3152.05,10547.75,6049.60,26210.16
10/07/2020,3383.32,13671.24,4753.13,888822.28,3.33,1563398.60,(42797.11),2963398.60,1400000.00,3185.04,10617.44,6095.40,25727.41
11/07/2020,3383.32,13671.24,4753.13,888822.28,3.33,1563398.60,0.00,2963398.60,1400000.00,3185.04,10617.44,6095.40,25727.41
12/07/2020,3383.32,13671.24,4753.13,888822.28,3.33,1563398.60,0.00,2963398.60,1400000.00,3185.04,10617.44,6095.40,25727.41
13/07/2020,3443.29,14149.14,4852.96,798842.25,3.42,1629453.17,66054.57,2729453.17,1100000.00,3155.22,10390.84,6176.20,25772.12
14/07/2020,3414.62,13996.46,4806.69,798842.25,3.38,1598410.96,(31042.21),2698410.96,1100000.00,3197.52,10488.58,6179.80,25477.89
15/07/2020,3361.30,13734.13,4744.47,798842.25,3.32,1550304.41,(48106.55),2650304.41,1100000.00,3226.56,10550.49,6292.70,25481.58
16/07/2020,3210.10,12996.34,4516.25,798842.25,3.23,1478643.46,(71660.95),2578643.46,1100000.00,3215.57,10473.83,6250.70,24970.69
17/07/2020,3214.13,13114.94,4544.70,798842.25,3.25,1492524.28,13880.82,2592524.28,1100000.00,3224.73,10503.19,6290.30,25089.17
18/07/2020,3214.13,13114.94,4544.70,798842.25,3.25,1492524.28,0.00,2592524.28,1100000.00,3224.73,10503.19,6290.30,25089.17
19/07/2020,3214.13,13114.94,4544.70,798842.25,3.25,1492524.28,0.00,2592524.28,1100000.00,3224.73,10503.19,6290.30,25089.17
20/07/2020,3314.15,13448.85,4680.30,798842.25,3.30,1533317.81,40793.53,2633317.81,1100000.00,3251.84,10767.09,6261.50,25057.99
21/07/2020,3320.89,13536.17,4691.04,798842.25,3.33,1562670.92,29353.11,2662670.92,1100000.00,3257.30,10680.36,6269.70,25635.66
22/07/2020,3333.16,13657.03,4714.45,798842.25,3.31,1544299.13,(18371.79),2644299.13,1100000.00,3276.02,10706.13,6207.10,25057.94
23/07/2020,3325.11,13661.50,4712.44,798842.25,3.33,1559085.35,14786.22,2659085.35,1100000.00,3235.66,10461.42,6211.40,25263.00
24/07/2020,3196.77,12935.70,4505.59,798842.25,3.23,1483642.73,(75442.62),2583642.73,1100000.00,3215.63,10363.18,6123.80,24705.33
25/07/2020,3196.77,12935.70,4505.59,798842.25,3.23,1483642.73,0.00,2583642.73,1100000.00,3215.63,10363.18,6123.80,24705.33
26/07/2020,3196.77,12935.70,4505.59,798842.25,3.23,1483642.73,0.00,2583642.73,1100000.00,3215.63,10363.18,6123.80,24705.33
27/07/2020,3205.23,12976.87,4528.45,860680.70,3.23,1479911.83,(3730.90),2779911.83,1300000.00,3239.41,10536.27,6104.90,24603.26
28/07/2020,3227.96,13147.35,4568.26,860680.70,3.23,1481804.83,1893.00,2781804.83,1300000.00,3218.44,10402.09,6129.30,24772.76
29/07/2020,3294.55,13557.44,4679.01,860680.70,3.27,1518279.07,36474.24,2818279.07,1300000.00,3258.44,10542.94,6131.50,24883.14
30/07/2020,3286.82,13466.85,4656.15,860680.70,3.26,1508206.12,(10072.95),2808206.12,1300000.00,3246.22,10587.81,5990.00,24710.59
31/07/2020,3310.01,13637.88,4695.05,860680.70,3.27,1510887.32,2681.20,2810887.32,1300000.00,3271.12,10745.27,5897.80,24595.35
01/08/2020,3310.01,13637.88,4695.05,860680.70,3.27,1510887.32,0.00,2810887.32,1300000.00,3271.12,10745.27,5897.80,24595.35
02/08/2020,3310.01,13637.88,4695.05,860680.70,3.27,1510887.32,0.00,2810887.32,1300000.00,3271.12,10745.27,5897.80,24595.35
03/08/2020,3367.97,13964.56,4771.31,861905.48,3.29,1528190.78,17303.46,2832190.78,1304000.00,3294.61,10902.80,6032.90,24458.13
04/08/2020,3371.69,13860.46,4775.80,861905.48,3.33,1567966.91,39776.13,2871966.91,1304000.00,3306.51,10941.17,6036.00,24946.63
05/08/2020,3377.56,13960.93,4777.11,861905.48,3.33,1567833.43,(133.48),2871833.43,1304000.00,3327.77,10998.40,6104.70,25102.54
06/08/2020,3386.46,13863.13,4762.76,861905.48,3.33,1570029.30,2195.87,2874029.30,1304000.00,3349.16,11108.07,6026.90,24930.58
07/08/2020,3354.04,13648.50,4707.93,861905.48,3.28,1522938.50,(47090.80),2826938.50,1304000.00,3351.28,11010.98,6032.20,24531.62
08/08/2020,3354.04,13648.50,4707.93,861905.48,3.28,1522938.50,0.00,2826938.50,1304000.00,3351.28,11010.98,6032.20,24531.62
09/08/2020,3354.04,13648.50,4707.93,861905.48,3.28,1522938.50,0.00,2826938.50,1304000.00,3351.28,11010.98,6032.20,24531.62
10/08/2020,3379.25,13657.31,4724.87,861905.48,3.31,1547279.60,24341.10,2851279.60,1304000.00,3360.47,10968.36,6050.60,24377.43
11/08/2020,3340.29,13466.27,4681.78,861905.48,3.33,1569889.12,22609.52,2873889.12,1304000.00,3333.69,10782.82,6154.30,24890.68
12/08/2020,3319.27,13308.52,4647.64,861905.48,3.31,1547338.26,(22550.86),2851338.26,1304000.00,3380.35,11012.24,6280.10,25244.02
13/08/2020,3320.73,13291.32,4635.71,861905.48,3.30,1536569.62,(10768.64),2840569.62,1304000.00,3373.43,11042.50,6185.60,25230.67
14/08/2020,3360.10,13489.01,4704.63,861905.48,3.33,1565912.75,29343.13,2869912.75,1304000.00,3372.85,11019.30,6090.00,25183.01
15/08/2020,3360.10,13489.01,4704.63,861905.48,3.33,1565912.75,0.00,2869912.75,1304000.00,3372.85,11019.30,6090.00,25183.01
16/08/2020,3360.10,13489.01,4704.63,861905.48,3.33,1565912.75,0.00,2869912.75,1304000.00,3372.85,11019.30,6090.00,25183.01
17/08/2020,3438.80,13742.23,4815.23,861905.48,3.38,1611482.09,45569.34,2915482.09,1304000.00,3381.99,11129.73,6127.40,25347.34
18/08/2020,3415.67,13767.49,4812.68,861905.48,3.39,1617153.27,5671.18,2921153.27,1304000.00,3389.78,11210.84,6076.60,25367.38
19/08/2020,3408.13,13480.85,4740.68,861905.48,3.35,1587655.85,(29497.42),2891655.85,1304000.00,3374.85,11146.46,6112.00,25178.91
20/08/2020,3363.90,13320.92,4679.15,861905.48,3.31,1546488.46,(41167.39),2850488.46,1304000.00,3385.51,11264.95,6013.30,24791.39
21/08/2020,3380.68,13478.00,4718.84,861905.48,3.32,1560618.43,14129.97,2864618.43,1304000.00,3397.16,11311.80,6001.90,25113.84
22/08/2020,3380.68,13478.00,4718.84,861905.48,3.32,1560618.43,0.00,2864618.43,1304000.00,3397.16,11311.80,6001.90,25113.84
23/08/2020,3380.68,13478.00,4718.84,861905.48,3.32,1560618.43,0.00,2864618.43,1304000.00,3397.16,11311.80,6001.90,25113.84
24/08/2020,3385.64,13666.69,4755.85,861905.48,3.40,1624505.69,63887.26,2928505.69,1304000.00,3431.28,11379.72,6104.70,25551.58
25/08/2020,3373.58,13669.41,4761.95,861905.48,3.41,1630808.16,6302.47,2934808.16,1304000.00,3443.62,11466.47,6037.00,25486.22
